Freq,CISPR32A_AVG,CISPR32A_QP,CISPR32B_AVG,CISPR32B_QP,MAG1_RAW,MAG1_AVG,MAG1_PEAK,MAG2_RAW,MAG2_AVG,MAG2_PEAK
170288.085938,8913.0000000000,0,2000.0000000000,0,558.8780808190,0,1766.0547353881,0,0.2965056131,0,9.0346205851,0,106.0230710890,0,0.0000035648,0,0.0000149637,0,0.0002589013,0
172119.140625,8913.0000000000,0,2000.0000000000,0,553.1913574611,0,1748.0846895772,0,0.3771266073,0,9.0239161747,0,107.0841454608,0,0.0000041415,0,0.0000159878,0,0.0002883767,0
173950.195313,8913.0000000000,0,2000.0000000000,0,547.6217628210,0,1730.4847705145,0,0.4948054521,0,9.2011564184,0,107.9094424994,0,0.0000047929,0,0.0000171425,0,0.0003188261,0
175781.250000,8913.0000000000,0,2000.0000000000,0,542.1656891775,0,1713.2435778008,0,0.6770385418,0,9.6126135468,0,108.4199873606,0,0.0000055821,0,0.0000185845,0,0.0003503503,0
177612.304688,8913.0000000000,0,2000.0000000000,0,536.8196759874,0,1696.3501761203,0,0.9772206012,0,10.2587897225,0,108.3994512646,0,0.0000067187,0,0.0000205382,0,0.0003833934,0
179443.359375,8913.0000000000,0,2000.0000000000,0,531.5804024412,0,1679.7940717143,0,1.4774353646,0,11.1187387140,0,107.9685181120,0,0.0000084766,0,0.0000232783,0,0.0004187177,0
181274.414063,8913.0000000000,0,2000.0000000000,0,526.4446804653,0,1663.5651902702,0,2.2732288853,0,12.2099733776,0,107.5666309326,0,0.0000112260,0,0.0000271828,0,0.0004576981,0
183105.468750,8913.0000000000,0,2000.0000000000,0,521.4094481420,0,1647.6538561286,0,3.4091987277,0,13.6162823635,0,107.6128928529,0,0.0000155573,0,0.0000329057,0,0.0005027448,0
184936.523438,8913.0000000000,0,2000.0000000000,0,516.4717635177,0,1632.0507727160,0,4.7621881226,0,15.3697358431,0,108.7469082592,0,0.0000224150,0,0.0000416717,0,0.0005575175,0
186767.578125,8913.0000000000,0,2000.0000000000,0,511.6287987724,0,1616.7470041207,0,5.9923044699,0,17.2839032595,0,112.2292008535,0,0.0000334080,0,0.0000557180,0,0.0006270702,0
188598.632813,8913.0000000000,0,2000.0000000000,0,506.8778347263,0,1601.7339577351,0,6.7004529581,0,19.0336243377,0,119.9410484360,0,0.0000514696,0,0.0000789329,0,0.0007178504,0
190429.687500,8913.0000000000,0,2000.0000000000,0,502.2162556616,0,1587.0033678906,0,6.6608911408,0,20.4440769546,0,133.7677881187,0,0.0000814436,0,0.0001173434,0,0.0008361406,0
192260.742188,8913.0000000000,0,2000.0000000000,0,497.6415444377,0,1572.5472804230,0,5.9241965895,0,21.6718510255,0,154.5762565122,0,0.0001290776,0,0.0001778276,0,0.0009821513,0
194091.796875,8913.0000000000,0,2000.0000000000,0,493.1512778810,0,1558.3580381039,0,4.7911895300,0,23.1059213813,0,180.7248995130,0,0.0001962246,0,0.0002623338,0,0.0011589229,0
